15	26	3
15	28	1
15	29	2
15	31	1
15	32	1
15	35	1
15	37	6
15	38	5
15	41	3
15	42	2
15	45	2
15	46	2
15	48	1
15	50	3
15	51	1
15	54	2
15	55	1
15	56	3
15	60	1
15	62	2
15	63	1
15	65	5
15	67	1
15	71	2
15	76	1
15	78	3
16	17	1
16	21	1
16	22	2
16	25	1
16	26	1
16	27	1
16	28	3
16	29	1
16	37	1
16	38	1
16	42	1
16	44	1
16	45	1
16	48	1
16	50	2
16	53	1
16	63	3
16	67	1
16	68	1
16	70	1
16	72	1
16	78	4
16	79	3
16	80	1
17	18	10
17	19	1
17	22	1
17	23	1
17	24	1
17	25	1
17	27	4
17	29	4
17	30	2
17	35	1
17	38	2
17	39	1
17	41	2
17	42	3
17	45	3
17	47	6
17	49	7
17	57	3
17	59	6
17	60	3
17	61	1
17	66	6
17	67	1
17	68	2
17	69	3
17	70	4
17	76	2
17	77	2
17	78	2
17	79	1
17	80	1
18	19	2
18	23	1
18	24	1
18	27	2
18	29	2
18	30	1
18	35	1
18	42	1
18	43	1
18	45	6
18	47	6
18	49	7
18	57	2
18	59	7
18	60	2
18	66	5
18	68	1
18	69	1
18	70	4
18	76	1
18	78	3
18	79	1
19	21	1
19	22	2
19	23	7
19	25	3
19	26	2
19	27	1
19	31	1
19	33	5
19	34	4
19	35	4
19	36	2
19	40	2
19	41	5
19	44	1
19	45	1
19	50	2
19	51	1
19	55	3
19	56	8
19	58	1
19	61	1
19	66	1
19	67	2
19	68	1
19	69	1
19	71	1
19	73	3
19	74	5
19	75	3
19	79	6
19	80	3
20	22	3
20	26	1
20	29	1
20	34	2
20	35	1
20	38	3
20	40	2
20	41	1
20	45	1
20	46	1
20	51	4
20	52	2
20	53	1
20	54	2
20	55	1
20	56	3
20	58	1
20	64	8
20	65	1
20	67	2
20	73	2
20	74	6
20	75	1
20	77	2
20	79	6
20	80	3
21	22	8
21	23	6
21	25	2
21	27	1
21	30	1
21	31	2
21	32	1
21	33	3
21	34	3
21	35	2
21	36	3
21	40	3
21	41	3
21	46	1
21	50	1
21	51	2
21	52	2
21	53	1
21	55	1
21	56	5
21	58	2
21	61	3
21	66	2
21	71	1
21	72	2
21	73	2
21	74	4
21	75	2
21	77	4
21	79	9
21	80	5
22	23	6
22	25	1
22	26	3
22	27	5
22	28	2
22	29	1
22	31	2
22	32	2
22	33	2
22	34	2
22	35	6
22	36	3
22	38	5
22	40	4
22	41	6
22	43	1
22	44	2
22	45	1
22	46	2
22	49	3
22	50	1
22	51	8
22	52	4
22	53	3
22	55	1
22	56	11
22	58	4
22	59	1
22	60	1
22	61	2
22	63	1
22	64	6
22	66	1
22	67	5
22	68	4
22	71	1
22	72	4
22	73	6
22	74	6
22	75	3
22	76	1
22	77	7
22	78	1
22	79	10
22	80	7
23	25	5
23	27	1
23	30	1
23	31	1
23	33	8
23	34	9
23	35	9
23	36	1
23	40	4
23	41	15
23	42	1
23	44	1
23	46	1
23	51	5
23	52	3
23	53	4
23	55	2
23	56	18
23	58	1
23	61	4
23	64	2
23	66	1
23	67	2
23	68	2
23	69	1
23	71	1
23	72	4
23	73	9
23	74	6
23	75	6
23	77	3
23	79	11
23	80	6
24	26	1
24	27	1
24	29	4
24	37	2
24	38	2
24	44	1
24	45	1
24	46	2
24	47	1
24	48	3
24	49	1
24	50	1
24	54	3
24	57	1
24	59	1
24	60	1
24	62	2
24	63	1
24	65	4
24	66	1
24	68	1
24	70	1
24	71	2
24	76	1
24	78	2
25	27	1
25	33	2
25	34	4
25	35	2
25	36	1
25	38	1
25	40	1
25	41	4
25	46	1
25	47	1
25	49	1
25	51	4
25	53	1
25	55	1
25	56	5
25	61	1
25	64	1
25	66	1
25	67	2
25	68	2
25	69	1
25	73	4
25	75	4
25	77	2
25	79	3
25	80	1
26	28	2
26	31	1
26	32	1
26	37	1
26	38	2
26	40	1
26	42	1
26	44	2
26	45	1
26	46	7
26	48	2
26	49	1
26	51	2
26	52	1
26	54	5
26	56	1
26	58	1
26	60	1
26	62	6
26	63	1
26	64	2
26	65	2
26	67	1
26	68	1
26	70	1
26	71	1
26	73	3
26	74	1
26	78	2
26	79	4
27	28	1
27	29	3
27	30	1
27	35	3
27	36	1
27	37	1
27	40	2
27	41	1
27	43	2
27	44	1
27	45	4
27	47	1
27	48	1
27	49	3
27	50	1
27	51	1
27	54	1
27	55	1
27	56	3
27	57	4
27	59	2
27	60	4
27	66	3
27	70	4
27	71	1
27	72	2
27	74	2
27	76	1
27	78	2
27	79	1
27	80	2
28	38	2
28	43	1
28	45	2
28	46	1
28	49	1
28	50	1
28	54	2
28	57	1
28	62	1
28	63	4
28	71	1
28	72	1
28	78	4
29	30	7
29	35	1
29	37	1
29	38	2
29	39	1
29	41	1
29	42	1
29	45	3
29	47	2
29	48	1
29	49	2
29	54	1
29	55	1
29	56	2
29	57	1
29	59	1
29	60	4
29	63	1
29	64	1
29	65	5
29	66	1
29	68	1
29	70	4
29	71	1
29	73	1
29	74	1
29	75	1
29	76	10
29	77	2
29	78	3
30	35	1
30	47	1
30	49	1
30	55	1
30	57	1
30	60	1
30	70	1
30	76	7
31	32	9
31	33	1
31	37	1
31	38	1
31	40	2
31	46	1
31	51	2
31	53	1
31	54	1
31	55	2
31	56	1
31	58	1
31	62	1
31	64	2
31	67	1
31	71	1
31	74	2
31	77	2
31	80	1
