1	2	39.0702
1	3	28.7242
1	6	14.1414
1	8	8.4721
1	10	15.5587
1	14	17.2016
1	19	12.2977
1	20	10.6752
1	21	18.6598
1	22	7.4536
1	25	13.9693
1	26	23.4734
1	27	31.427
1	28	11.5944
1	29	20.259
1	32	21.5325
1	34	26.7419
1	37	10.6917
1	38	22.5308
1	40	18.6383
1	41	13.0145
1	43	16.6667
1	46	6.0734
1	48	17.1448
2	3	39.4395
2	4	23.4638
2	5	34.0469
2	6	12.6851
2	7	27.569
2	8	14.4698
2	9	25.4201
2	11	27.9073
2	12	24.329
2	13	32.0717
2	14	15.6359
2	16	14.3523
2	17	9.6674
2	19	14.1201
2	21	26.6401
2	23	16.2503
2	24	31.7702
2	25	13.032
2	26	31.4438
2	27	20.7201
2	29	25.2383
2	30	11.7706
2	32	28.2892
2	34	35.008
2	36	10.0246
2	38	30.7847
2	39	29.3152
2	40	22.7959
2	41	11.3318
2	42	22.347
2	45	7.5475
2	48	15.5023
3	4	22.809
3	5	36.767
3	6	14.6233
3	7	30.2678
3	8	14.8934
3	9	21.9214
3	10	8.0444
3	11	21.338
3	12	30.972
3	13	23.7983
3	14	17.7877
3	16	12.3104
3	17	11.6088
3	20	8.2792
3	21	27.42
3	24	23.6169
3	25	9.2862
3	26	27.951
3	27	15.2333
3	31	10.1399
3	33	6.4394
3	34	32.6809
3	36	10.3181
3	37	15.4784
3	38	19.5707
3	39	21.8757
3	40	15.9215
3	41	13.4579
3	45	14.5659
3	47	26.6775
3	48	15.0696
3	49	7.6598
4	9	16.2905
4	16	11.1214
4	17	10.113
4	24	17.2328
4	25	8.3894
4	34	15.8978
4	38	18.9434
4	45	11.8431
5	7	29.6364
5	8	10.6749
5	9	18.4637
5	11	22.8571
5	12	29.824
5	13	24.0535
5	14	16.2186
5	24	25.2982
5	26	29.4485
5	27	12.3744
5	31	9.8058
5	34	29.173
5	37	7.698
5	45	10.1419
5	48	15.4303
6	12	13.5564
6	22	8.1312
6	26	18.6235
6	32	12.1967
6	41	8.5186
7	8	11.7172
7	9	17.5644
7	24	26.0329
7	26	23.8916
7	34	24.0161
7	36	9.8571
7	49	7.3176
8	13	12.2271
9	11	21.1014
9	24	17.5162
9	25	13.2647
9	30	11.9808
9	45	8.3225
9	47	13.7973
10	20	13.4535
10	28	14.6119
11	23	15.4047
11	26	21.9492
11	38	20.857
11	48	15.4303
11	49	9.5238
12	13	22.9927
12	17	13.2453
12	21	22.3054
12	31	11.248
12	34	31.7905
12	36	12.3613
12	48	15.9298
12	49	7.6472
13	14	13.7919
13	27	11.8114
13	32	29.8807
13	34	25.3396
14	31	8.6747
14	32	13.1876
14	47	9.4438
16	19	11.2938
16	23	13.8642
16	40	22.9216
17	30	9.3659
17	38	9.3659
19	30	15.3897
19	32	11.7851
19	48	12.1988
20	22	9.5482
20	26	10.2512
21	32	18.4466
21	34	20.6284
22	28	8.8889
23	29	17.3019
23	34	15.729
23	38	15.7435
23	40	29.8852
24	26	22.2688
24	34	25.3696
24	36	11.3592
25	47	14.3799
26	31	12.555
26	32	22.9039
26	34	35.4846
26	39	23.5369
26	42	17.8307
27	32	15.8114
28	29	8.6977
28	34	8.6977
28	39	9.787
29	34	21.2766
29	38	18.9299
29	39	38.306
29	42	30.4702
30	38	13.1579
30	47	10.3905
31	34	14.3032
32	34	21.7443
32	41	9.3124
32	42	23.355
34	36	10.4793
34	39	24.8989
34	41	11.3901
34	42	17.7743
37	40	8.4215
37	43	16.0375
37	47	15.4083
38	39	19.1706
38	40	21.2962
39	42	32.0005
42	49	11.6052
